date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:46:29	27045/27045	---M-Z	200	added ('OK')	application/javascript	etag:%2269a5-5a69c146237be-gzip%22	https://themesdesign.in/appzia/assets/plugins/jquery-knob/excanvas.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/jquery-knob/excanvas.js	(from https://themesdesign.in/appzia/charts-other.html)
12:46:29	26225/26225	---M-Z	200	added ('OK')	application/javascript	etag:%226671-5a69c146237be-gzip%22	https://themesdesign.in/appzia/assets/plugins/jquery-knob/jquery.knob.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/jquery-knob/jquery.knob.js	(from https://themesdesign.in/appzia/charts-other.html)
12:49:31	30718/30718	---M-Z	200	added ('OK')	application/javascript	etag:%2277fe-5a69c1462281e-gzip%22	https://themesdesign.in/appzia/assets/plugins/gmaps/gmaps.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/gmaps/gmaps.min.js	(from https://themesdesign.in/appzia/maps-google.html)
12:49:31	2270/2270	---M-Z	200	added ('OK')	application/javascript	etag:%228de-5a69c1461babe-gzip%22	https://themesdesign.in/appzia/assets/pages/gmaps.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/pages/gmaps.js	(from https://themesdesign.in/appzia/maps-google.html)
12:49:31	6578/6578	---M-Z	200	added ('OK')	text/css	etag:%2219b2-5a69c146237be-gzip%22	https://themesdesign.in/appzia/assets/plugins/jvectormap/jquery-jvectormap-2.0.2.css	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/jvectormap/jquery-jvectormap-2.0.2.css	(from https://themesdesign.in/appzia/maps-vector.html)
12:49:32	104822/104822	---M-Z	200	added ('OK')	application/javascript	etag:%2219976-5a69c1462475f-gzip%22	https://themesdesign.in/appzia/assets/plugins/jvectormap/jquery-jvectormap-2.0.2.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/jvectormap/jquery-jvectormap-2.0.2.min.js	(from https://themesdesign.in/appzia/maps-vector.html)
12:49:32	2751/2751	---M-Z	200	added ('OK')	application/javascript	etag:%22abf-5a69c146237be-gzip%22	https://themesdesign.in/appzia/assets/plugins/jvectormap/gdp-data.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/jvectormap/gdp-data.js	(from https://themesdesign.in/appzia/maps-vector.html)
12:49:32	104252/104252	---M-Z	200	added ('OK')	application/javascript	etag:%221973c-5a69c1462475f-gzip%22	https://themesdesign.in/appzia/assets/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	(from https://themesdesign.in/appzia/maps-vector.html)
12:49:32	112067/112067	---M-Z	200	added ('OK')	application/javascript	etag:%221b5c3-5a69c1462475f-gzip%22	https://themesdesign.in/appzia/assets/plugins/jvectormap/jquery-jvectormap-us-aea-en.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/jvectormap/jquery-jvectormap-us-aea-en.js	(from https://themesdesign.in/appzia/maps-vector.html)
12:49:33	62840/62840	---M-Z	200	added ('OK')	application/javascript	etag:%22f578-5a69c1462475f-gzip%22	https://themesdesign.in/appzia/assets/plugins/jvectormap/jquery-jvectormap-uk-mill-en.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/jvectormap/jquery-jvectormap-uk-mill-en.js	(from https://themesdesign.in/appzia/maps-vector.html)
12:49:33	142484/142484	---M-Z	200	added ('OK')	application/javascript	etag:%2222c94-5a69c1462475f-gzip%22	https://themesdesign.in/appzia/assets/plugins/jvectormap/jquery-jvectormap-europe-mill-en.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/jvectormap/jquery-jvectormap-europe-mill-en.js	(from https://themesdesign.in/appzia/maps-vector.html)
12:49:33	38626/38626	---M-Z	200	added ('OK')	application/javascript	etag:%2296e2-5a69c1462475f-gzip%22	https://themesdesign.in/appzia/assets/plugins/jvectormap/jquery-jvectormap-us-il-chicago-mill-en.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/jvectormap/jquery-jvectormap-us-il-chicago-mill-en.js	(from https://themesdesign.in/appzia/maps-vector.html)
12:49:33	2199/2199	---M-Z	200	added ('OK')	application/javascript	etag:%22897-5a69c1461babe-gzip%22	https://themesdesign.in/appzia/assets/pages/jvectormap.init.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/pages/jvectormap.init.js	(from https://themesdesign.in/appzia/maps-vector.html)
12:49:34	13709/13709	---M-Z	200	added ('OK')	text/css	etag:%22358d-5a69c1462187e-gzip%22	https://themesdesign.in/appzia/assets/plugins/fullcalendar/css/fullcalendar.min.css	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/fullcalendar/css/fullcalendar.min.css	(from https://themesdesign.in/appzia/calendar.html)
12:49:34	240427/240427	---MCZ	200	added ('OK')	application/javascript	etag:%223ab2b-5a69c146237be-gzip%22	https://themesdesign.in/appzia/assets/plugins/jquery-ui/jquery-ui.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/jquery-ui/jquery-ui.min.js	(from https://themesdesign.in/appzia/calendar.html)
12:49:35	1949/1949	---M-Z	200	added ('OK')	application/javascript	etag:%2279d-5a69c1461babe-gzip%22	https://themesdesign.in/appzia/assets/pages/calendar-init.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/pages/calendar-init.js	(from https://themesdesign.in/appzia/calendar.html)
12:49:35	118884/118884	---M-Z	200	added ('OK')	application/javascript	etag:%221d064-5a69c1462281e-gzip%22	https://themesdesign.in/appzia/assets/plugins/fullcalendar/js/fullcalendar.min.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/fullcalendar/js/fullcalendar.min.js	(from https://themesdesign.in/appzia/calendar.html)
12:49:35	139009/139009	---M-Z	200	added ('OK')	application/javascript	etag:%2221f01-5a69c146256ff-gzip%22	https://themesdesign.in/appzia/assets/plugins/moment/moment.js	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/moment/moment.js	(from https://themesdesign.in/appzia/calendar.html)
12:49:35	5614/5614	---M--	200	added ('OK')	image/png	etag:%2215ee-5a69c14619b7e%22	https://themesdesign.in/appzia/assets/images/logo_white.png	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/images/logo_white.png	(from https://themesdesign.in/appzia/layouts-menu2.html)
12:49:35	2072/2072	---M--	200	added ('OK')	image/png	etag:%22818-5a69c14619b7e%22	https://themesdesign.in/appzia/assets/images/logo_sm_white.png	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/images/logo_sm_white.png	(from https://themesdesign.in/appzia/layouts-menu2.html)
12:49:36	3615/3615	---M--	200	added ('OK')	image/jpeg	etag:%22e1f-5a69c14619b7e%22	https://themesdesign.in/appzia/assets/images/users/avatar-2.jpg	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/images/users/avatar-2.jpg	(from https://themesdesign.in/appzia/pages-directory.html)
12:49:36	5004/5004	---M--	200	added ('OK')	image/jpeg	etag:%22138c-5a69c14619b7e%22	https://themesdesign.in/appzia/assets/images/users/avatar-4.jpg	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/images/users/avatar-4.jpg	(from https://themesdesign.in/appzia/pages-directory.html)
12:49:36	3901/3901	---M--	200	added ('OK')	image/jpeg	etag:%22f3d-5a69c14619b7e%22	https://themesdesign.in/appzia/assets/images/users/avatar-3.jpg	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/images/users/avatar-3.jpg	(from https://themesdesign.in/appzia/pages-directory.html)
12:49:37	4824/4824	---M--	200	added ('OK')	image/jpeg	etag:%2212d8-5a69c14619b7e%22	https://themesdesign.in/appzia/assets/images/users/avatar-6.jpg	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/images/users/avatar-6.jpg	(from https://themesdesign.in/appzia/pages-directory.html)
12:49:37	6769/6769	---M--	200	added ('OK')	image/jpeg	etag:%221a71-5a69c14619b7e%22	https://themesdesign.in/appzia/assets/images/users/avatar-5.jpg	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/images/users/avatar-5.jpg	(from https://themesdesign.in/appzia/pages-directory.html)
12:50:01	200570/200570	---M--	200	added ('OK')	image/jpeg	etag:%2230f7a-5a69c14619b7e%22	https://themesdesign.in/appzia/assets/images/big/img1.jpg	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/images/big/img1.jpg	(from https://themesdesign.in/appzia/pages-timeline.html)
12:50:06	4143/4143	---M--	200	added ('OK')	image/png	etag:%22102f-5a69c1461ca5e%22	https://themesdesign.in/appzia/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/saturation.png	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/saturation.png	(from https://themesdesign.in/appzia/assets/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css)
12:50:07	504/504	---M--	200	added ('OK')	image/png	etag:%221f8-5a69c1461ca5e%22	https://themesdesign.in/appzia/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/hue.png	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/hue.png	(from https://themesdesign.in/appzia/assets/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css)
12:50:07	488/488	---M--	200	added ('OK')	image/png	etag:%221e8-5a69c1461ca5e%22	https://themesdesign.in/appzia/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha.png	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha.png	(from https://themesdesign.in/appzia/assets/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css)
12:50:07	478/478	---M--	200	added ('OK')	image/png	etag:%221de-5a69c1461ca5e%22	https://themesdesign.in/appzia/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/hue-horizontal.png	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/hue-horizontal.png	(from https://themesdesign.in/appzia/assets/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css)
12:50:07	557/557	---M--	200	added ('OK')	image/png	etag:%2222d-5a69c1461ca5e%22	https://themesdesign.in/appzia/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha-horizontal.png	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha-horizontal.png	(from https://themesdesign.in/appzia/assets/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css)
12:50:08	16574/16574	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2240be-5a69c146256ff%22	https://themesdesign.in/appzia/assets/plugins/summernote/font/summernote.eot?0d0d5fac99cc8774d89eb08b1a8323c4	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/summernote/font/summernote291f.eot	(from https://themesdesign.in/appzia/assets/plugins/summernote/summernote-bs4.css)
12:50:08	16574/16574	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2240be-5a69c146256ff%22	https://themesdesign.in/appzia/assets/plugins/summernote/font/summernote.eot?	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/summernote/font/summernoted41d.eot	(from https://themesdesign.in/appzia/assets/plugins/summernote/summernote-bs4.css)
12:50:08	10196/10196	---M--	200	added ('OK')	application/font-woff	etag:%2227d4-5a69c146256ff%22	https://themesdesign.in/appzia/assets/plugins/summernote/font/summernote.woff?0d0d5fac99cc8774d89eb08b1a8323c4	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/summernote/font/summernote291f.woff	(from https://themesdesign.in/appzia/assets/plugins/summernote/summernote-bs4.css)
12:50:09	16388/16388	---M--	200	added ('OK')	application/font-sfnt	etag:%224004-5a69c146256ff%22	https://themesdesign.in/appzia/assets/plugins/summernote/font/summernote.ttf?0d0d5fac99cc8774d89eb08b1a8323c4	C:/Users/apoor/OneDrive/Documents/GitHub/login%20page/themesdesign.in/appzia/assets/plugins/summernote/font/summernote291f.ttf	(from https://themesdesign.in/appzia/assets/plugins/summernote/summernote-bs4.css)
